replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
1,111,520,-5,126,12,no,2713,360,70721.16333333333
4,74,831,-1,155,10,no,887,261,70050.85666666667
2,74,782,-1,142,15,yes,1166,231,76398.91000000002
9,51,896,-3,114,6,no,1985,341,75929.04666666668
7,115,481,-3,261,15,no,644,493,82249.23666666668
11,59,928,-4,196,6,yes,4304,333,79412.74333333333
5,82,825,-5,237,12,no,1145,23,82754.96333333333
3,37,281,-4,213,17,yes,4538,119,78924.16333333333
7,87,611,-1,236,17,yes,1164,168,76383.99666666666
8,67,807,-3,167,14,no,2928,329,69860.95666666667
6,90,259,-3,180,17,yes,3527,501,73519.65666666668
5,96,480,-2,196,13,no,3975,33,71408.33666666667
7,38,370,-4,260,6,yes,3553,123,76610.55
4,118,616,-4,256,10,no,4786,236,67233.70333333332
8,112,883,-3,280,10,no,3515,389,77848.47333333334
6,98,326,-3,179,9,no,1525,104,73887.64333333333
3,127,808,-2,139,7,no,497,332,69434.08333333333
8,74,1023,-5,126,15,no,132,305,75338.84000000001
7,50,973,-4,229,7,yes,2622,81,77772.16333333333
10,74,610,-1,197,9,yes,3066,398,72466.40666666668
6,61,677,-5,199,16,yes,3369,224,78430.92
9,74,535,-1,251,16,yes,1340,423,77640.44333333334
7,85,662,-2,195,19,yes,1821,409,75593.80666666667
8,126,859,-5,226,8,no,3930,15,75190.80666666666
4,42,645,-2,141,9,yes,4790,285,72999.34000000001
8,58,391,-3,122,15,no,3937,468,64238.863333333335
3,53,512,-1,203,9,no,4177,224,71923.14333333334
1,37,927,-5,258,16,no,2990,143,70333.69
1,36,673,-4,147,7,no,1147,289,72499.51333333332
3,97,672,-5,233,20,no,3396,160,72254.64
8,89,785,-1,203,17,no,2249,106,76442.17333333332
7,89,259,-5,265,20,no,1684,284,76579.10333333333
3,47,518,-1,217,15,no,3617,260,81326.16666666667
10,50,858,-3,186,14,no,481,49,69665.62000000001
10,59,659,-3,225,8,yes,2249,47,71285.27666666667
4,113,302,-1,268,11,no,4434,354,69726.52
11,118,559,-3,172,6,yes,4341,124,71876.89666666668
4,89,889,-1,115,17,no,2286,80,77264.28666666667
9,46,925,-2,179,14,yes,718,365,73026.08666666666
9,42,804,-3,190,18,no,3395,167,67392.63
11,102,1006,-3,138,6,yes,2495,24,75475.67
2,101,504,-1,118,18,yes,1669,148,76232.57
1,100,846,-3,211,7,no,1725,317,74667.57333333335
9,56,809,-1,173,17,yes,4486,64,79157.58666666667
7,33,788,-1,212,11,yes,3522,218,78121.06
2,108,702,-2,138,20,yes,3347,362,71772.33333333333
6,103,511,-5,266,20,yes,2085,191,77549.94
2,81,646,-1,177,13,no,4708,370,77553.97333333333
9,124,391,-1,275,10,yes,4627,497,72541.70666666667
6,73,695,-4,155,9,no,2460,222,76533.09666666666
5,62,766,-4,111,11,yes,424,49,74828.00666666667
10,96,624,-2,150,11,yes,215,75,76160.71
3,70,370,-4,196,14,yes,1191,300,74159.12000000001
11,66,690,-4,250,20,yes,4115,298,69804.57333333333
2,79,628,-3,191,5,yes,2927,273,79436.80666666666
11,61,955,-1,263,17,no,3674,330,72032.21
5,112,283,-1,264,16,yes,3141,252,68843.23666666668
11,108,752,-1,123,13,no,539,394,73221.93000000001
9,79,553,-1,126,8,yes,4717,495,77640.44333333334
1,122,774,-1,229,13,yes,1625,159,78017.56
9,98,409,-1,188,13,no,548,136,75242.82666666668
2,50,892,-2,111,15,no,4070,427,71551.54333333333
4,118,554,-2,108,7,no,722,473,75254.87999999999
3,56,558,-2,239,20,yes,1815,261,70372.68333333333
3,34,904,-5,120,11,no,2070,365,80784.84999999999
1,112,323,-5,152,6,no,1072,98,73232.75666666667
9,61,405,-5,238,5,yes,3715,35,71837.76
3,53,413,-5,280,9,yes,2630,394,71062.12000000001
8,74,323,-2,281,9,no,4706,332,74945.64666666667
10,74,990,-3,244,9,no,2995,389,73905.83666666667
6,102,573,-1,285,7,no,8,12,76148.97666666667
1,42,756,-5,218,19,yes,4077,165,70415.31666666667
3,103,745,-3,243,12,yes,1861,471,78394.46333333333
4,49,558,-1,235,10,yes,409,501,72182.20333333334
11,114,564,-1,228,10,yes,478,453,72200.87999999999
1,108,981,-1,112,5,yes,1742,34,78184.34999999999
5,110,365,-1,206,16,no,4040,6,72992.34999999999
10,119,334,-3,163,11,no,3102,473,79800.74666666666
8,46,689,-1,152,16,no,3726,21,69300.62666666666
11,70,737,-1,143,14,yes,4648,158,75207.62333333334
11,122,857,-1,268,16,yes,859,402,72257.15999999999
1,118,866,-4,208,13,no,3173,334,76225.45333333332
1,48,519,-3,155,6,yes,4577,272,79113.65666666666
1,57,284,-2,198,5,yes,2137,451,76583.17666666668
8,87,305,-1,238,10,yes,2739,178,73308.54000000001
5,104,1004,-1,264,9,yes,4679,190,76038.45333333332
8,35,419,-3,220,15,yes,4902,319,65335.73333333334
7,111,973,-1,223,13,no,4289,167,70466.26333333335
6,63,646,-3,299,6,no,4754,321,83988.41
1,55,1014,-4,109,16,no,3821,129,77549.94
5,39,808,-2,174,10,no,2233,20,76962.25333333334
1,45,661,-2,212,17,no,3545,13,80999.26666666668
1,89,619,-3,186,17,no,3113,52,74543.11
1,95,468,-3,168,6,yes,1475,156,76775.94333333334
10,89,718,-1,198,13,yes,3233,201,71678.23333333334
8,57,897,-2,282,18,no,4598,40,74154.81
11,44,646,-4,137,15,no,4379,140,75976.44333333334
7,107,480,-5,103,7,yes,4116,93,66041.79
9,115,682,-3,194,7,no,3701,119,75881.13666666667
9,81,917,-1,198,5,yes,2412,397,72619.62000000001
3,112,565,-3,237,20,no,3619,61,69740.2
4,66,770,-3,153,13,yes,132,67,75746.90000000001
4,111,436,-3,141,5,yes,1039,341,80808.08666666667
2,93,560,-2,119,12,yes,2140,218,73257.16333333333
9,85,633,-5,225,9,yes,2917,41,73777.31
9,50,974,-5,105,6,no,1303,10,76462.28333333334
2,102,926,-2,158,12,no,1646,431,69734.14666666667
10,114,469,-5,111,18,yes,492,496,82743.59999999999
7,42,279,-3,254,10,no,757,159,78005.31666666667
4,49,649,-2,294,6,yes,444,351,70277.11333333333
7,119,426,-1,147,13,no,2855,413,73086.21666666667
5,99,378,-5,238,11,yes,2375,91,77465.83666666667
6,64,570,-3,223,11,yes,5,27,71959.66666666667
5,115,280,-4,220,19,no,4353,114,77097.15666666666
10,93,359,-2,171,19,yes,2057,352,79771.43333333333
9,75,786,-3,243,9,yes,1656,291,72281.6
7,125,926,-1,114,15,yes,4525,72,76175.92333333332
1,47,316,-1,258,11,no,3994,461,76412.14
11,71,296,-3,145,14,no,909,497,71916.08
1,80,334,-2,158,18,no,4207,55,76682.56333333334
4,104,647,-5,106,13,yes,165,193,74373.68333333333
6,110,337,-5,143,6,no,1265,72,75399.25666666667
5,54,458,-4,172,20,yes,495,478,72967.7
9,116,445,-3,118,17,no,4867,405,73571.85333333333
7,93,582,-4,265,14,yes,3774,62,74945.64666666667
8,86,445,-4,192,18,yes,4927,4,73197.4
3,106,817,-4,209,15,no,963,318,68499.53666666667
3,103,1011,-4,195,15,no,2877,190,74084.91333333334
9,106,798,-4,219,12,yes,926,414,82437.27666666667
6,32,560,-2,130,6,no,4930,69,72159.32333333333
11,57,642,-1,287,10,no,568,218,73024.29
2,74,373,-2,201,9,no,769,371,70332.27333333333
6,54,287,-2,195,20,yes,3525,2,78535.02333333333
6,73,972,-4,198,9,no,4491,411,68878.77333333333
2,117,281,-1,268,17,no,1865,439,72031.98
8,101,692,-2,129,9,yes,1901,200,72771.42333333334
9,47,882,-5,271,14,no,2478,124,70591.33999999998
4,75,442,-1,186,15,no,3986,226,64029.54666666667
5,42,367,-4,109,16,no,647,284,73934.83666666667
8,59,1002,-1,252,7,yes,4064,146,70210.87
5,111,851,-3,223,14,no,2395,428,75591.04
3,109,731,-4,108,19,no,2576,169,74604.21666666667
2,48,632,-4,107,7,no,1399,490,74225.32
11,98,396,-1,158,5,yes,3251,194,81970.88
10,83,769,-4,257,17,no,2348,375,74419.67666666668
8,67,806,-5,123,16,no,4306,7,71893.44333333334
5,71,691,-1,258,10,yes,4140,458,72331.13666666667
1,85,578,-5,221,11,no,4606,52,75323.35333333333
9,42,514,-4,259,11,yes,4275,301,78673.34666666666
6,33,390,-2,286,10,yes,903,133,77038.55
6,108,450,-5,208,6,no,1477,131,73412.45666666667
2,126,1015,-1,293,8,no,3275,425,79262.25
3,108,432,-2,250,19,no,1433,215,74177.86
9,111,256,-1,142,11,yes,3730,209,77372.31666666667
10,108,341,-2,226,6,no,4495,411,78003.42333333334
5,52,713,-4,122,6,no,3830,444,78403.49
11,70,544,-3,169,16,no,2955,211,73569.86333333334
1,110,383,-1,255,15,yes,3502,36,74622.67666666667
3,112,480,-1,299,7,yes,4727,312,75688.63
10,45,505,-3,274,14,no,13,420,77007.03333333334
11,119,834,-5,253,17,no,3073,280,76950.40333333334
4,118,744,-5,180,16,yes,2746,17,72958.36666666668
2,70,906,-5,293,7,yes,3581,36,73086.21666666667
10,37,1000,-1,233,5,no,1819,317,75348.21333333333
3,88,477,-3,173,18,no,3192,430,75727.66666666667
10,105,589,-3,259,19,no,4419,413,79029.95666666667
5,57,903,-3,105,6,no,2706,216,77028.65999999999
9,76,595,-1,164,18,no,4600,53,75492.21666666667
8,100,678,-5,156,20,yes,3080,380,74671.24
4,78,1002,-5,137,9,yes,255,388,74566.49666666666
10,119,303,-1,260,17,no,219,162,76467.84999999999
7,34,460,-5,174,5,no,2154,309,75511.25333333334
5,53,885,-1,201,20,yes,2381,107,75862.14333333333
9,106,372,-2,117,19,yes,1208,236,75710.02
3,98,269,-1,239,7,no,3262,11,75760.47666666667
4,117,625,-3,254,12,yes,3110,74,76146.08
10,95,261,-5,258,20,yes,3516,261,74555.26333333334
8,38,593,-5,286,15,yes,1049,445,76438.62000000001
3,37,372,-3,294,13,yes,1930,208,71604.77333333333
6,116,826,-5,111,5,yes,4004,373,77557.25333333334
9,100,981,-5,144,10,yes,4530,104,71269.18000000001
1,92,370,-5,252,6,no,655,133,74978.38333333333
7,86,736,-5,144,17,no,1772,31,73262.50333333334
4,50,723,-1,153,10,yes,2757,480,74497.46666666667
4,106,975,-5,156,9,yes,755,331,72860.92
9,118,261,-3,242,19,no,1392,468,76674.09333333334
7,108,435,-4,261,8,no,3448,176,68854.39666666667
10,111,895,-2,251,16,no,78,353,74025.44
4,59,348,-2,211,20,no,4202,225,76770.21
8,118,296,-4,228,10,no,205,365,71081.18333333333
10,52,570,-1,179,19,yes,791,344,76596.37
3,36,927,-2,146,13,yes,1641,241,74852.41
9,113,660,-3,128,6,yes,3995,477,76517.85666666667
7,117,367,-4,176,8,yes,393,83,68207.98
11,32,286,-4,282,16,yes,3614,199,75039.38
2,51,957,-1,214,8,no,28,181,77167.58333333333
8,83,608,-5,273,6,no,4224,307,70981.51333333334
3,62,749,-4,188,9,no,103,348,75982.76333333332
2,118,850,-5,141,16,no,508,125,70281.23333333334
6,93,907,-1,227,5,no,2109,204,80527.79666666668
8,50,896,-5,255,12,yes,2983,41,78304.73
1,37,366,-4,293,11,yes,2189,270,72052.68000000001
6,37,556,-5,232,16,yes,2066,376,71112.26333333335
1,110,757,-1,134,11,yes,722,159,75240.03333333333
11,36,857,-1,114,15,no,1347,284,75067.34333333334
6,71,856,-5,170,11,no,4802,167,70806.10333333333
10,119,393,-3,135,20,no,4009,309,72589.37999999999
6,35,325,-2,179,11,no,3282,426,75063.92333333334
3,121,463,-2,201,16,no,1904,379,73537.56000000001
4,49,637,-5,253,12,yes,1186,211,69368.90000000001
2,55,321,-2,107,12,yes,2143,3,73072.89666666667
3,82,887,-5,116,5,no,1851,90,74542.54666666668
6,115,789,-3,117,15,no,75,211,80729.69666666667
3,107,467,-1,187,16,no,3178,358,77721.25333333334
11,62,462,-5,182,12,yes,3128,437,70317.77333333333
6,93,779,-3,169,9,no,2832,103,79901.00333333334
8,102,580,-5,188,17,yes,3988,2,76414.23333333334
7,111,518,-1,127,19,no,3315,31,74646.45333333334
4,103,927,-1,163,18,yes,2832,420,64068.48999999999
9,83,885,-5,106,8,yes,1011,413,58488.799999999996
11,50,793,-1,262,7,no,869,463,69042.00333333334
4,82,491,-1,259,13,yes,4581,217,74838.85
2,84,562,-4,134,6,yes,4148,75,79091.53
9,122,901,-1,100,19,yes,3147,418,78803.22333333334
11,70,336,-2,249,11,yes,1578,343,71251.13333333332
8,67,633,-2,257,19,no,3770,423,75803.99666666666
3,88,797,-4,291,13,no,4756,36,73947.98666666666
11,67,629,-2,160,10,no,4424,200,76858.41
8,64,554,-5,297,14,yes,2123,120,71019.83666666667
1,124,619,-5,164,19,yes,1819,369,77168.06
3,68,478,-5,215,9,yes,2910,459,75940.48666666668
3,59,806,-3,154,10,yes,4707,319,80517.66333333333
6,122,990,-3,141,19,no,3819,70,74098.47333333334
10,37,919,-1,122,7,yes,1646,274,82046.88
4,43,925,-1,233,18,no,1894,12,80970.10333333333
3,88,732,-4,143,5,no,2275,164,71673.65333333334
3,111,971,-4,215,15,yes,2966,32,75262.87
7,122,396,-2,297,12,yes,1473,257,73975.20000000001
9,101,726,-1,148,17,no,3608,34,74274.78333333334
3,53,868,-3,219,16,yes,2816,315,67567.57
2,108,368,-2,165,10,no,603,465,73548.14666666667
8,112,737,-5,285,5,yes,397,288,74314.57666666668
7,94,572,-3,298,13,yes,3552,333,80560.84666666666
11,103,491,-2,178,12,no,56,40,75794.89
2,34,797,-5,207,8,yes,2382,497,82582.43000000001
3,113,281,-2,206,16,no,2983,384,71612.44
7,62,319,-2,257,17,no,4563,17,72958.36666666668
4,64,674,-1,252,9,no,3117,366,75855.58666666667
5,43,670,-1,300,16,no,149,339,64871.506666666675
9,106,958,-5,243,8,no,1434,223,71161.40666666666
7,37,594,-4,181,8,no,3027,484,79029.02666666667
10,33,529,-5,292,18,yes,4162,9,73286.71333333333
1,80,499,-5,284,15,no,3975,490,74712.51
1,39,356,-1,244,15,no,4873,265,72401.23333333332
1,101,718,-1,213,18,no,3874,314,74157.31
7,39,912,-2,296,19,yes,341,205,76067.33
2,99,709,-4,283,15,yes,2561,246,76737.01333333334
7,80,606,-4,174,16,no,1031,372,79609.44666666667
4,84,630,-5,292,9,no,4880,60,69620.36666666667
4,88,539,-2,267,15,no,1564,415,68854.57
2,68,305,-4,279,9,no,1381,465,56353.44666666668
5,117,556,-2,252,20,yes,4192,419,67923.65000000001
11,76,838,-2,189,18,no,4281,306,72258.10666666667
6,65,264,-5,188,11,yes,801,167,75284.75
3,47,415,-3,233,19,no,2433,211,70726.51333333332
3,102,458,-4,112,5,no,2217,367,73010.68333333333
1,50,508,-5,276,11,yes,4325,483,76962.13666666667
11,119,782,-2,264,14,yes,803,278,74084.86666666665
6,96,371,-3,183,19,yes,1579,182,74486.97333333334
8,62,910,-5,257,6,yes,4718,45,73236.50666666667
6,54,482,-3,287,13,no,394,224,71779.67666666667
6,76,565,-4,109,8,yes,506,106,70538.98333333334
10,61,602,-1,232,17,no,84,427,68944.15999999999
11,63,502,-4,259,9,yes,3660,86,80362.11
1,64,624,-3,201,17,yes,2453,69,73317.93666666666
9,85,905,-5,208,11,no,1186,488,79092.20666666667
7,98,486,-5,163,13,yes,1915,156,75616.55333333333
9,85,787,-5,238,5,yes,2091,376,72210.20000000001
1,48,691,-3,196,15,no,497,178,69142.57
11,58,854,-4,283,8,no,3613,7,70327.6
2,89,1001,-2,284,7,no,1166,338,74414.34666666666
7,119,346,-5,180,13,yes,1089,327,75761.76
2,42,826,-4,147,10,yes,901,141,73845.97
10,74,289,-1,181,10,yes,3281,259,74680.52
9,42,860,-5,292,12,yes,275,107,69677.21333333333
2,55,429,-2,190,5,yes,1018,479,73536.81666666667
2,80,863,-2,266,20,no,1846,1,71781.08333333333
10,85,357,-3,193,16,yes,3167,178,75017.12666666666
9,119,481,-1,217,8,yes,3497,415,74148.97333333334
7,77,596,-1,106,18,yes,4625,359,75660.40333333334
1,99,853,-2,136,18,no,3601,235,71333.79666666668
6,76,469,-2,151,8,no,3399,490,74654.54666666668
10,116,792,-5,298,17,no,2676,48,77125.93000000001
5,92,900,-3,275,5,yes,1091,104,74092.87000000001
9,87,286,-1,215,15,no,981,223,71773.63666666667
2,100,431,-3,205,5,no,686,195,79489.74
6,79,860,-4,112,7,no,76,202,76583.17666666667
2,119,650,-2,112,5,yes,4494,199,75002.75
3,81,916,-1,266,11,yes,2334,383,72543.13666666667
6,126,620,-5,124,18,yes,2127,128,74313.2
7,109,477,-1,176,11,no,3279,195,75646.73666666668
2,57,905,-2,141,15,yes,1384,415,78743.41333333334
5,45,576,-2,216,14,yes,1335,92,71923.14333333334
8,108,988,-4,162,15,no,3530,305,72671.66666666667
7,54,742,-4,202,14,no,1416,467,71300.22333333333
10,116,413,-3,206,14,yes,4927,290,75012.27333333333
9,44,615,-4,212,15,yes,3547,58,79557.84666666666
8,116,674,-4,221,10,yes,1270,453,76683.69666666667
3,47,428,-2,290,8,no,2053,281,69276.07666666666
10,51,651,-5,122,5,no,4202,449,69530.84666666666
11,33,522,-5,268,10,no,3801,354,76231.22
4,84,560,-3,286,9,no,4508,275,73806.56000000001
11,55,295,-2,272,8,no,202,417,76722.91
9,85,449,-1,189,6,no,3194,249,74385.24666666666
10,69,463,-4,209,6,no,2541,297,76288.51000000001
7,69,936,-1,196,7,no,4316,249,74237.98333333332
4,109,969,-4,109,14,yes,1591,153,70046.61666666665
6,41,982,-1,290,12,no,4615,444,71548.82666666666
2,61,923,-4,135,5,no,1581,433,71428.74333333333
2,79,956,-5,183,5,yes,1285,478,74050.95333333332
3,87,313,-3,150,12,no,1517,74,69172.90333333334
7,104,428,-4,107,16,no,478,92,70316.05
1,105,357,-2,179,14,yes,4303,34,79045.17
3,100,657,-2,140,16,yes,2734,385,79768.54666666668
4,50,635,-3,147,18,yes,2745,174,75625.09333333334
10,113,744,-2,196,12,no,1766,295,68742.86666666667
3,52,727,-5,125,10,yes,2411,339,78475.59999999999
7,51,602,-5,125,10,no,2453,355,73131.74333333333
1,107,298,-1,281,19,yes,903,242,78807.82333333335
2,88,988,-1,109,9,yes,935,150,74629.63666666667
9,116,545,-1,264,20,yes,3175,178,76977.57666666668
2,61,955,-1,127,12,yes,2177,292,74629.63666666667
9,79,937,-5,230,10,yes,143,81,69042.60666666667
10,77,573,-4,160,13,no,2036,438,71638.77
4,75,673,-1,161,11,yes,4855,38,75023.74
11,93,807,-1,165,10,yes,2531,476,71520.83
7,48,464,-5,159,20,yes,2327,257,73439.81333333334
5,45,315,-4,132,6,yes,1717,292,77844.78333333334
3,93,949,-3,236,20,no,2673,349,73298.98
5,38,538,-4,214,16,no,4068,89,68041.77666666666
4,94,1000,-2,254,5,yes,3393,34,72155.97000000002
5,36,336,-3,105,17,no,2902,311,73585.71666666667
1,128,800,-5,146,17,yes,875,30,67476.41666666667
4,47,371,-4,282,6,yes,3198,141,74005.78000000001
11,33,1019,-3,193,20,no,138,116,73670.43333333333
1,86,897,-5,103,18,yes,64,466,82567.93000000001
10,78,841,-1,231,16,yes,439,455,67545.45333333332
10,76,923,-2,277,9,yes,484,271,79175.21
6,117,848,-5,104,8,yes,1616,341,72128.85
11,37,724,-4,125,10,yes,2695,209,70076.43666666666
5,34,407,-2,210,10,yes,1726,310,78125.0
1,38,965,-4,232,9,no,2442,395,73727.05
7,38,702,-1,138,13,no,4318,135,68041.77666666666
2,36,665,-2,249,11,yes,881,160,85455.37666666666
1,38,648,-5,251,13,no,574,379,68817.70333333332
10,41,564,-4,127,5,yes,237,370,76326.36
10,49,801,-5,172,5,yes,949,413,71703.23
8,116,351,-5,145,11,no,1136,316,72585.06333333334
6,57,962,-4,166,5,no,1901,386,75233.34999999999
10,40,488,-2,141,10,yes,1502,372,76841.76666666666
2,109,726,-4,201,8,no,1380,232,79437.14666666667
1,102,792,-5,249,15,no,478,498,74050.95333333332
6,76,969,-4,287,17,yes,2605,477,72715.75333333334
9,92,899,-5,149,19,yes,2994,201,71719.21
1,73,506,-3,111,6,no,1469,264,76394.15333333334
2,51,700,-2,290,14,yes,315,466,71809.04333333333
11,79,400,-3,132,14,no,2350,289,72650.67333333334
2,96,455,-3,123,7,yes,959,165,74457.52666666666
1,114,833,-3,165,6,no,4952,320,75641.55
7,33,610,-1,187,10,no,3174,492,73262.50333333334
10,32,653,-5,260,9,no,4098,32,74210.32333333333
10,118,356,-1,277,12,no,456,436,75559.85333333333
5,103,357,-4,239,16,yes,3637,159,77038.55
8,94,404,-2,172,18,yes,1213,150,72902.16333333333
9,74,485,-3,259,18,yes,1957,454,74285.99666666666
6,43,552,-3,221,12,no,813,412,68046.10666666667
1,48,969,-1,290,5,no,4672,139,72702.71
6,99,436,-4,250,18,no,1509,295,78017.56
9,41,647,-3,142,18,yes,4265,48,71689.40333333334
3,41,555,-1,226,12,no,3743,48,75199.30666666667
11,32,437,-1,112,18,no,181,336,73985.11333333333
1,58,273,-1,119,12,no,4946,242,71424.94666666667
7,61,1002,-2,296,20,yes,3918,316,71281.58333333333
7,119,775,-3,237,12,yes,2515,120,78362.54000000001
4,105,948,-4,282,10,yes,2208,50,83226.85333333333
4,73,959,-2,271,11,no,3540,168,82738.86666666665
11,104,948,-3,254,11,yes,2395,35,72050.88
11,89,393,-2,108,5,yes,1183,438,77228.33
5,70,642,-2,142,14,no,2356,125,76644.89333333333
3,78,636,-1,178,12,yes,4096,501,74240.47
2,49,1003,-4,160,7,no,3107,149,73826.67333333334
9,128,787,-5,172,11,no,345,233,72525.61666666665
7,100,320,-4,175,18,yes,305,151,67451.13
1,111,886,-4,167,8,no,1888,94,78368.68000000001
5,68,430,-4,131,9,no,2162,236,72971.89333333333
11,63,661,-3,298,17,yes,2494,498,73491.84999999999
11,128,810,-2,261,17,no,1065,289,77924.91333333333
1,64,405,-4,229,7,no,3815,472,75016.46666666666
3,70,739,-2,272,7,no,3634,154,80364.0
10,119,815,-5,180,16,yes,4443,133,72348.70666666667
8,57,299,-1,195,7,yes,1793,81,76265.24333333335
4,106,560,-4,247,19,no,1570,411,80172.72333333333
1,125,603,-4,179,17,yes,2589,336,70853.26666666666
10,60,528,-3,277,7,no,2455,145,72837.70666666667
2,63,443,-1,232,19,no,952,30,72481.29666666668
1,69,1018,-5,164,14,yes,4169,487,77960.86
9,61,428,-4,184,11,yes,2110,328,68253.96333333333
2,42,702,-3,118,17,no,68,409,71878.90666666666
4,88,307,-1,112,7,no,405,1,74210.83333333334
3,73,554,-3,174,12,no,4783,391,77552.08
4,98,610,-4,158,17,no,4587,332,76625.72
4,39,513,-1,130,15,yes,4552,116,69143.33333333333
2,117,697,-4,108,11,yes,3963,275,72867.73333333334
9,113,743,-4,158,8,no,2434,267,73892.51666666668
3,84,354,-3,228,10,no,536,37,86361.06666666667
6,94,523,-3,250,19,yes,2320,65,75017.75333333334
2,34,467,-3,167,5,no,2059,326,63043.04666666666
6,37,401,-2,230,14,yes,1069,45,78642.56
1,64,298,-3,136,20,no,3596,210,75002.03666666667
9,93,785,-1,156,17,yes,1794,397,75448.78333333334
5,41,383,-1,270,17,no,4445,49,71609.58333333333
5,62,709,-2,150,9,no,2710,188,71401.53666666667
8,47,365,-2,103,20,no,2924,308,73679.3
4,66,579,-5,290,13,yes,1153,476,70574.04333333333
5,37,517,-2,300,15,yes,2773,483,72276.53666666667
7,85,802,-1,169,17,no,4540,392,80912.64666666667
2,75,747,-2,250,7,yes,1396,276,75094.61
11,69,718,-3,120,8,yes,249,47,68076.78333333334
3,121,964,-4,264,12,no,2106,352,74651.81666666667
9,54,444,-5,218,7,no,4408,442,77583.95666666667
6,77,351,-4,215,16,no,3900,168,72468.96
10,88,772,-2,101,13,yes,4323,218,71033.16333333333
11,93,442,-1,172,20,yes,1935,150,70938.49
5,121,530,-1,242,10,yes,2726,142,72484.31333333334
8,85,386,-3,196,14,no,2273,451,69480.64333333333
11,121,663,-4,148,5,no,3423,63,73825.62666666666
3,67,1005,-3,113,10,no,2090,66,70239.7
6,51,1024,-3,292,20,yes,3631,159,73738.01666666666
4,120,674,-4,249,13,yes,4339,35,72093.95999999999
5,112,359,-2,246,15,no,3677,448,77146.27
10,51,436,-4,248,17,yes,4036,333,75616.55333333333
8,89,317,-4,183,17,yes,2166,42,78238.73999999999
10,44,952,-5,111,14,yes,3851,360,73505.15666666668
3,53,925,-5,176,7,no,873,500,79898.95
9,53,713,-2,282,11,no,4458,455,73343.82666666668
5,76,826,-2,257,11,yes,772,359,74164.58
8,63,820,-2,136,10,yes,4006,380,79793.25
2,57,858,-4,253,9,no,4985,336,73187.34000000001
3,113,912,-1,236,8,yes,1519,428,74383.29
8,33,612,-3,291,8,yes,137,125,75540.98
11,66,719,-2,199,17,no,2940,300,71806.19333333333
7,86,404,-2,266,5,no,370,360,71976.23333333334
11,55,441,-5,258,15,yes,4749,259,76782.59666666666
6,38,730,-3,204,6,yes,1524,395,79492.84666666666
5,43,408,-4,136,8,no,1428,197,72841.81999999999
6,80,281,-3,151,12,no,593,80,79165.88
10,42,898,-3,196,9,no,2748,208,76986.17666666668
9,32,713,-4,201,11,no,1,472,77118.02
2,70,582,-4,199,9,no,856,95,73593.02666666667
6,90,488,-3,268,17,no,2834,112,80180.96
1,74,527,-5,235,11,no,3852,158,79898.95
3,109,501,-4,239,9,yes,231,458,75523.10666666667
5,105,819,-4,139,19,no,532,246,76636.90333333334
1,94,635,-4,101,19,yes,2905,17,69470.87666666666
8,91,467,-1,179,8,no,4784,410,72875.88666666667
10,64,644,-1,239,17,no,1202,183,73216.64
8,128,291,-2,253,17,yes,2063,257,75392.27333333333
9,53,423,-3,200,17,yes,1196,362,73605.14000000001
9,72,402,-2,115,18,no,495,23,77127.98666666668
7,110,581,-4,191,17,yes,1811,474,76185.0
6,105,830,-1,242,20,no,4657,454,73506.28000000001
8,123,1000,-5,271,8,yes,2323,387,72112.73666666666
5,47,325,-2,190,7,no,2972,121,68373.58666666667
6,109,593,-2,140,6,yes,3960,105,73892.51666666668
7,39,467,-3,132,15,no,859,365,86667.76666666668
7,46,651,-3,216,9,yes,3160,26,74037.06
3,92,525,-4,105,14,no,2867,43,78690.73
8,108,467,-2,234,18,no,40,433,74429.37333333334
5,89,787,-4,125,9,no,3370,233,72454.31333333334
10,67,325,-3,139,17,no,3076,406,75183.84666666666
5,95,491,-5,232,13,yes,3464,345,72238.16666666667
11,101,900,-4,190,10,yes,1246,71,76275.27666666666
8,44,616,-1,182,14,yes,2810,37,69463.03333333334
4,103,310,-3,265,9,yes,1996,23,73520.09000000001
8,121,853,-1,257,16,no,2859,163,72150.72666666667
4,72,397,-3,136,15,yes,3783,269,74511.96666666667
5,101,818,-4,153,17,yes,312,155,75672.27333333333
8,62,421,-4,154,11,no,2995,356,74869.96666666667
6,38,325,-2,106,20,yes,3977,327,70960.06666666667
6,107,372,-1,212,16,yes,2248,276,80645.16
4,122,723,-2,235,18,no,3384,315,77651.74
7,80,605,-2,148,8,no,721,35,66261.40666666666
8,73,981,-1,247,12,no,2038,74,73727.05
8,95,809,-1,187,18,no,2574,31,71882.26
7,102,815,-4,100,15,no,1543,50,66445.76666666666
6,79,437,-3,227,16,no,1097,33,73480.53333333334
9,126,844,-1,109,16,yes,4299,181,73738.01666666666
4,119,972,-5,157,7,no,2636,278,74406.94666666667
8,36,651,-1,114,18,no,1475,106,82415.30666666666
9,59,514,-1,124,17,yes,2076,238,81736.46
7,127,863,-1,123,6,no,2701,69,82679.91333333333
6,75,990,-2,114,16,no,3885,361,74273.59333333334
5,114,967,-5,256,10,no,3743,405,72291.54666666668
